BUYER_ID,SECTION,CATEGORY_BEFORE,CATEGORY_AFTER,SWITCH_FLAG,PROMO_FLAG
MEM_9990014910305067,BREAKFAST,2021 - SWEETENED CONDENSED MILK,2021 - SWEETENED CONDENSED MILK,NO_SWITCH,PROMO
MEM_9990014910305067,HOUSE HOLD,3722 - CONCENTRATE FABRIC CONDITIONER,3516 - DISHWASHING CLEANER,SWITCH,PROMO
MEM_9990014910305067,MEDICINE & BABY CARE,3132 - TELON OIL,3313 - WET TISSUE,SWITCH,NON PROMO
MEM_9990014910305067,MEDICINE & BABY CARE,3132 - TELON OIL,3313 - WET TISSUE,SWITCH,PROMO
MEM_9990014910305067,MEJA KASIR,3122 - PREGNANT TEST & CONTRACEPTION,3122 - PREGNANT TEST & CONTRACEPTION,NO_SWITCH,PROMO
MEM_9990014910305067,MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122 - BABY BISCUIT & SNACK,NO_SWITCH,PROMO
MEM_9990014910305067,SNACK,2213 - EXTRUDED & PELLET,6228 - PROCESSED MEAT,SWITCH,PROMO
MEM_9990014910305067,STAPLE NEED,1511 - RICE,1511 - RICE,NO_SWITCH,NON PROMO
MEM_9990014910305067,TISSUE,3313 - WET TISSUE,3311 - FACIAL TISSUE,SWITCH,NON PROMO
MEM_9990014910385063,CHILLER,1151 - RTD JUICE,1151 - RTD JUICE,NO_SWITCH,PROMO
MEM_9990014910385063,MILK & DIAPERS,2118 - GROWING UP MILK PREMIUM,2118 - GROWING UP MILK PREMIUM,NO_SWITCH,NON PROMO
MEM_9990014910385063,MILK & DIAPERS,2118 - GROWING UP MILK PREMIUM,2118 - GROWING UP MILK PREMIUM,NO_SWITCH,PROMO
MEM_9990014910455622,CHILLER,1151 - RTD JUICE,6212 - YOGHURT,SWITCH,NON PROMO
MEM_9990014910455622,CHILLER,1151 - RTD JUICE,6212 - YOGHURT,SWITCH,PROMO
MEM_9990014910455622,MEDICINE & BABY CARE,3423 - KIDS LIQUID SOAP,3416 - BABY LIQUID SOAP,SWITCH,NON PROMO
MEM_9990014910455622,TISSUE,3312 - HOUSE HOLD TISSUE,3311 - FACIAL TISSUE,SWITCH,PROMO
MEM_9990014910455622,TOOTH CARE,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990014910578012,ICE CREAM,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990014910578012,STAPLE NEED,1513 - FLOUR,1915 - PASTA,SWITCH,PROMO
MEM_9990014910660691,CHILLER,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,PROMO
MEM_9990014910714936,BREAKFAST,1321 - CEREAL,1222 - COFFEE MIX,SWITCH,NON PROMO
MEM_9990014910778490,BISC & CONFECTIONARY,2228 - STICK BISCUIT,2222 - COOKIES BISCUIT,SWITCH,PROMO
MEM_9990014910778490,CHILLER,6212 - YOGHURT,6212 - YOGHURT,NO_SWITCH,NON PROMO
MEM_9990014910778490,CHILLER,6212 - YOGHURT,6212 - YOGHURT,NO_SWITCH,PROMO
MEM_9990014910778490,HOUSE HOLD,3722 - CONCENTRATE FABRIC CONDITIONER,3516 - DISHWASHING CLEANER,SWITCH,PROMO
MEM_9990014910778490,MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3131 - TRADITIONAL & CHINESE,SWITCH,PROMO
MEM_9990014910778490,MEJA KASIR,2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,PROMO
MEM_9990014910778490,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990014910778490,SANITARY ADULT,3325 - SANITARY NAPKINS NIGHT,3321 - SANITARY NAPKINS WINGS,SWITCH,PROMO
MEM_9990014910778490,STAPLE NEED,1714 - STOCK SOUP,1523 - MARGARINE & BUTTER,SWITCH,PROMO
MEM_9990014910778490,TISSUE,3311 - FACIAL TISSUE,3311 - FACIAL TISSUE,NO_SWITCH,NON PROMO
MEM_9990014910804351,CHILLER,1113 - MINERAL WATER,2023 - TETRAPACK LIQUID MILK,SWITCH,PROMO
MEM_9990014911037462,CHILLER,1112 - CARBONATED DRINK,1154 - RTD TEA,SWITCH,PROMO
MEM_9990014911037462,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990014911037462,SNACK,6228 - PROCESSED MEAT,2213 - EXTRUDED & PELLET,SWITCH,NON PROMO
MEM_9990014911156256,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222 - COOKIES BISCUIT,NO_SWITCH,PROMO
MEM_9990014911156256,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222 - COOKIES BISCUIT,NO_SWITCH,NON PROMO
MEM_9990014911156256,CHILLER,1113 - MINERAL WATER,2023 - TETRAPACK LIQUID MILK,SWITCH,NON PROMO
MEM_9990014911156256,CHILLER,1113 - MINERAL WATER,2023 - TETRAPACK LIQUID MILK,SWITCH,PROMO
MEM_9990014911156256,SNACK,2211 - PEANUTS,2211 - PEANUTS,NO_SWITCH,PROMO
MEM_9990014911224200,BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2226 - SANDWICH BISCUIT,SWITCH,PROMO
MEM_9990014911224200,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990014911298355,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2226 - SANDWICH BISCUIT,SWITCH,PROMO
MEM_9990014911298355,CHILLER,1151 - RTD JUICE,1114 - ISOTONIC DRINK,SWITCH,NON PROMO
MEM_9990014911298355,HOUSE HOLD,3724 - IRONING,3711 - POWDER DETERGENT,SWITCH,PROMO
MEM_9990014911298355,MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118 - ADULT VITAMINS/SUPLEMENT,NO_SWITCH,PROMO
MEM_9990014911298355,TISSUE,3313 - WET TISSUE,3311 - FACIAL TISSUE,SWITCH,PROMO
MEM_9990014911298355,TOOTH CARE,3272 - TOOTH PASTE,3123 - ANTISEPTIC,SWITCH,NON PROMO
MEM_9990014911411746,BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2227 - WAFER BISCUIT,SWITCH,PROMO
MEM_9990014911411746,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990014911411746,CHILLER,1117 - YOGHURT BEVERAGE,2023 - TETRAPACK LIQUID MILK,SWITCH,PROMO
MEM_9990014911411746,CHILLER,1117 - YOGHURT BEVERAGE,2023 - TETRAPACK LIQUID MILK,SWITCH,NON PROMO
MEM_9990014911411746,HOUSE HOLD,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990014911411746,MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE",3124 - EYE DROPS,SWITCH,PROMO
MEM_9990014911411746,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990014911411746,SNACK,2212 - POTATOES,2217 - CORN,SWITCH,PROMO
MEM_9990014911411746,TISSUE,3311 - FACIAL TISSUE,3311 - FACIAL TISSUE,NO_SWITCH,PROMO
MEM_9990014911418500,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222 - COOKIES BISCUIT,NO_SWITCH,PROMO
MEM_9990014911418500,CHILLER,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,PROMO
MEM_9990014911418500,CHILLER,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,NON PROMO
MEM_9990014911418500,HOUSE HOLD,3624 - GEL AIR FRESHENER,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990014911418500,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990014911418500,SNACK,2213 - EXTRUDED & PELLET,2212 - POTATOES,SWITCH,PROMO
MEM_9990014911418500,STAPLE NEED,1812 - CANNED SEAFOOD,1721 - CHILLI,SWITCH,PROMO
MEM_9990014911511059,ACCESSORIES,5811 - COMB,5811 - COMB,NO_SWITCH,NON PROMO
MEM_9990014911511059,CHILLER,2024 - BOTTLE - CAN LIQUID MILK,2023 - TETRAPACK LIQUID MILK,SWITCH,NON PROMO
MEM_9990014911511059,HOUSE HOLD,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990014911511059,PERSONAL CARE,3211 - SHAMPOO,3211 - SHAMPOO,NO_SWITCH,PROMO
MEM_9990014911511059,SNACK,2211 - PEANUTS,2211 - PEANUTS,NO_SWITCH,NON PROMO
MEM_9990014911511059,TISSUE,3311 - FACIAL TISSUE,3311 - FACIAL TISSUE,NO_SWITCH,NON PROMO
MEM_9990014911511059,TOOTH CARE,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,NON PROMO
MEM_9990014911778044,HOUSE HOLD,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990014911778044,NOODLE,1912 - INSTANT NOODLE CUP,1911 - INSTANT NOODLE BAG,SWITCH,PROMO
MEM_9990014911778044,SANITARY ADULT,3321 - SANITARY NAPKINS WINGS,3321 - SANITARY NAPKINS WINGS,NO_SWITCH,PROMO
MEM_9990014911983697,CHILLER,1156 - RTD COFFEE,6227 - CHILLED SAUSAGES,SWITCH,PROMO
MEM_9990014912134216,CHILLER,2024 - BOTTLE - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,NO_SWITCH,PROMO
MEM_9990014912134216,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990014912182720,PERSONAL CARE,3239 - MEN PARFUME & EDT,3222 - BEAUTY LIQUID SOAP,SWITCH,PROMO
MEM_9990014912224899,BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331 - ENROBED CHOCOLATE,NO_SWITCH,PROMO
MEM_9990014912224899,BREAKFAST,2021 - SWEETENED CONDENSED MILK,1222 - COFFEE MIX,SWITCH,PROMO
MEM_9990014912224899,CHILLER,1112 - CARBONATED DRINK,1113 - MINERAL WATER,SWITCH,PROMO
MEM_9990014912224899,MEDICINE & BABY CARE,"3443 - NURSING, BOTTLE & PACIFIER",3313 - WET TISSUE,SWITCH,PROMO
MEM_9990014912224899,MEJA KASIR,2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,NON PROMO
MEM_9990014912224899,MEJA KASIR,2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,PROMO
MEM_9990014912224899,MILK & DIAPERS,3432 - PANTS DIAPERS,2118 - GROWING UP MILK PREMIUM,SWITCH,NON PROMO
MEM_9990014912343693,BEVERAGES,1142 - SQUASH,1121 - DESSERT,SWITCH,PROMO
MEM_9990014912343693,BISC & CONFECTIONARY,2228 - STICK BISCUIT,2227 - WAFER BISCUIT,SWITCH,PROMO
MEM_9990014912343693,BREAKFAST,2021 - SWEETENED CONDENSED MILK,2021 - SWEETENED CONDENSED MILK,NO_SWITCH,PROMO
MEM_9990014912343693,CHILLER,1112 - CARBONATED DRINK,1112 - CARBONATED DRINK,NO_SWITCH,PROMO
MEM_9990014912343693,HOUSE HOLD,3611 - AEROSOL INSECTICIDES,3611 - AEROSOL INSECTICIDES,NO_SWITCH,PROMO
MEM_9990014912343693,SNACK,2213 - EXTRUDED & PELLET,2212 - POTATOES,SWITCH,PROMO
MEM_9990014912343693,STAPLE NEED,1512 - SUGAR,1721 - CHILLI,SWITCH,PROMO
MEM_9990014912380588,BISC & CONFECTIONARY,2323 - BAG CANDY,2322 - CAN & BOTTLE CANDY,SWITCH,NON PROMO
MEM_9990014912380588,CHILLER,1151 - RTD JUICE,2025 - PLANT BASED LIQUID MILK,SWITCH,PROMO
MEM_9990014912380588,MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE",3411 - BABY SHAMPOO,SWITCH,NON PROMO
MEM_9990014912413554,BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412 - SKM (SIGARET KRETEK MESIN) LTLN,NO_SWITCH,NON PROMO
MEM_9990014912413554,BCTB (FLOOR),1113 - MINERAL WATER,1119 - MINERAL WATER GALON,SWITCH,PROMO
MEM_9990014912413554,BISC & CONFECTIONARY,2226 - SANDWICH BISCUIT,2229 - SOFT CAKE,SWITCH,NON PROMO
MEM_9990014912413554,BISC & CONFECTIONARY,2226 - SANDWICH BISCUIT,2229 - SOFT CAKE,SWITCH,PROMO
MEM_9990014912413554,CHILLER,1115 - REMEDIES DRINK,2023 - TETRAPACK LIQUID MILK,SWITCH,PROMO
MEM_9990014912413554,HOUSE HOLD,3623 - AEROSOL AIR FRESHENER,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990014912413554,MEDICINE & BABY CARE,3334 - REGULER COTTON BUD,3313 - WET TISSUE,SWITCH,NON PROMO
MEM_9990014912413554,MEDICINE & BABY CARE,3334 - REGULER COTTON BUD,3313 - WET TISSUE,SWITCH,PROMO
MEM_9990014912413554,MEJA KASIR,3122 - PREGNANT TEST & CONTRACEPTION,3122 - PREGNANT TEST & CONTRACEPTION,NO_SWITCH,PROMO
MEM_9990014912413554,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990014912413554,PERSONAL CARE,3217 - HAIR MASK,3217 - HAIR MASK,NO_SWITCH,PROMO
MEM_9990014912413554,SANITARY ADULT,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990014912413554,SNACK,2213 - EXTRUDED & PELLET,2212 - POTATOES,SWITCH,NON PROMO
MEM_9990014912413554,SNACK,2213 - EXTRUDED & PELLET,2212 - POTATOES,SWITCH,PROMO
MEM_9990014912520424,BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2323 - BAG CANDY,SWITCH,PROMO
MEM_9990014912520424,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,PROMO
MEM_9990014912520424,BREAKFAST,2021 - SWEETENED CONDENSED MILK,2021 - SWEETENED CONDENSED MILK,NO_SWITCH,PROMO
MEM_9990014912520424,CHILLER,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,PROMO
MEM_9990014912520424,HOUSE HOLD,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990014912520424,ICE CREAM,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,PROMO
MEM_9990014912520424,MEDICINE & BABY CARE,3313 - WET TISSUE,3131 - TRADITIONAL & CHINESE,SWITCH,PROMO
MEM_9990014912520424,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990014912520424,PERSONAL CARE,3222 - BEAUTY LIQUID SOAP,3222 - BEAUTY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990014912520424,SNACK,2217 - CORN,2211 - PEANUTS,SWITCH,NON PROMO
MEM_9990014912520424,STAPLE NEED,1714 - STOCK SOUP,1625 - COCONUT MILK,SWITCH,NON PROMO
MEM_9990014912622233,BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990014912820343,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2331 - ENROBED CHOCOLATE,SWITCH,NON PROMO
MEM_9990014912820343,BREAKFAST,1211 - INSTANT TEA,2021 - SWEETENED CONDENSED MILK,SWITCH,PROMO
MEM_9990014912820343,CHILLER,1154 - RTD TEA,2025 - PLANT BASED LIQUID MILK,SWITCH,PROMO
MEM_9990014912820343,HOUSE HOLD,3516 - DISHWASHING CLEANER,3611 - AEROSOL INSECTICIDES,SWITCH,PROMO
MEM_9990014912820343,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,3223 - HEALTHY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990014912820343,STAPLE NEED,1625 - COCONUT MILK,1724 - LIQUID SAUCE & VINEGAR,SWITCH,NON PROMO
MEM_9990014912820343,STAPLE NEED,1625 - COCONUT MILK,1724 - LIQUID SAUCE & VINEGAR,SWITCH,PROMO
MEM_9990014912941391,BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990014912941391,CHILLER,1151 - RTD JUICE,1154 - RTD TEA,SWITCH,PROMO
MEM_9990014912941391,MILK & DIAPERS,2014 - TONIC MILK,2014 - TONIC MILK,NO_SWITCH,NON PROMO
MEM_9990014912941391,SNACK,2211 - PEANUTS,2212 - POTATOES,SWITCH,PROMO
MEM_9990014912941391,STAPLE NEED,1915 - PASTA,1511 - RICE,SWITCH,NON PROMO
MEM_9990014912953215,CHILLER,1118 - CARBONATED MALT,1118 - CARBONATED MALT,NO_SWITCH,NON PROMO
MEM_9990014912953215,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990014912953215,PERSONAL CARE,3240 - SUNSCREEN,3245 - MOISTURIZER,SWITCH,NON PROMO
MEM_9990014912953215,TISSUE,3311 - FACIAL TISSUE,3311 - FACIAL TISSUE,NO_SWITCH,PROMO
MEM_9990014912983479,BCTB (FLOOR),1119 - MINERAL WATER GALON,1119 - MINERAL WATER GALON,NO_SWITCH,NON PROMO
MEM_9990014912983479,HOUSE HOLD,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990014912983479,PERSONAL CARE,3239 - MEN PARFUME & EDT,3235 - MEN DEO ROLL ON,SWITCH,NON PROMO
MEM_9990014912997913,BCTB (FLOOR),1119 - MINERAL WATER GALON,1119 - MINERAL WATER GALON,NO_SWITCH,PROMO
MEM_9990014912997913,CHILLER,6227 - CHILLED SAUSAGES,2025 - PLANT BASED LIQUID MILK,SWITCH,PROMO
MEM_9990014912997913,STAPLE NEED,1513 - FLOUR,1513 - FLOUR,NO_SWITCH,NON PROMO
MEM_9990014912997913,STAPLE NEED,1513 - FLOUR,1513 - FLOUR,NO_SWITCH,PROMO
MEM_9990014913080565,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222 - COOKIES BISCUIT,NO_SWITCH,NON PROMO
MEM_9990014913080565,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990014913080565,CHILLER,1156 - RTD COFFEE,1156 - RTD COFFEE,NO_SWITCH,PROMO
MEM_9990014913080565,MEDICINE & BABY CARE,3133 - CAJUPUTI OIL,3133 - CAJUPUTI OIL,NO_SWITCH,PROMO
MEM_9990014913145365,NOODLE,1912 - INSTANT NOODLE CUP,1911 - INSTANT NOODLE BAG,SWITCH,NON PROMO
MEM_9990014913145365,SNACK,2216 - SEAWEED,2212 - POTATOES,SWITCH,PROMO
MEM_9990014913474777,HOUSE HOLD,3516 - DISHWASHING CLEANER,3711 - POWDER DETERGENT,SWITCH,PROMO
MEM_9990014913474777,MILK & DIAPERS,2117 - GROWING UP MILK MAINSTREAM,3432 - PANTS DIAPERS,SWITCH,PROMO
MEM_9990014913474777,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,3223 - HEALTHY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990014913532828,HOUSE HOLD,3722 - CONCENTRATE FABRIC CONDITIONER,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990014913532828,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990014913532828,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990014913532828,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,3222 - BEAUTY LIQUID SOAP,SWITCH,PROMO
MEM_9990014913532828,SANITARY ADULT,3321 - SANITARY NAPKINS WINGS,3321 - SANITARY NAPKINS WINGS,NO_SWITCH,PROMO
MEM_9990014913532828,SNACK,2214 - TRADITIONAL SNACK,2214 - TRADITIONAL SNACK,NO_SWITCH,PROMO
MEM_9990014913532828,STAPLE NEED,1724 - LIQUID SAUCE & VINEGAR,1723 - SOY SAUCE,SWITCH,PROMO
MEM_9990014913532828,TOOTH CARE,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990014913552040,CHILLER,1116 - VITAMIN DRINK,1154 - RTD TEA,SWITCH,PROMO
MEM_9990014913552040,HOUSE HOLD,3723 - DILUTE FABRIC CONDITIONER,3624 - GEL AIR FRESHENER,SWITCH,PROMO
MEM_9990014913552040,MEJA KASIR,2332 - BLOCK CHOCOLATE,2332 - BLOCK CHOCOLATE,NO_SWITCH,NON PROMO
MEM_9990014913552040,MILK & DIAPERS,2118 - GROWING UP MILK PREMIUM,2118 - GROWING UP MILK PREMIUM,NO_SWITCH,PROMO
MEM_9990014913570152,BCTB (FLOOR),1119 - MINERAL WATER GALON,6112 - BULKY EGG,SWITCH,NON PROMO
MEM_9990014913570152,BISC & CONFECTIONARY,2224 - MARIE BISCUIT,2227 - WAFER BISCUIT,SWITCH,PROMO
MEM_9990014913570152,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,PROMO
MEM_9990014913570152,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990014913570152,CHILLER,6227 - CHILLED SAUSAGES,1113 - MINERAL WATER,SWITCH,PROMO
MEM_9990014913570152,MEDICINE & BABY CARE,3112 - ANALGESIC & COLD REMEDIES,3131 - TRADITIONAL & CHINESE,SWITCH,NON PROMO
MEM_9990014913570152,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990014913570152,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990014913570152,SANITARY ADULT,3325 - SANITARY NAPKINS NIGHT,3321 - SANITARY NAPKINS WINGS,SWITCH,PROMO
MEM_9990014913570152,SNACK,2217 - CORN,2217 - CORN,NO_SWITCH,NON PROMO
MEM_9990014913570152,SNACK,2217 - CORN,2217 - CORN,NO_SWITCH,PROMO
MEM_9990014913570152,STAPLE NEED,1721 - CHILLI,1721 - CHILLI,NO_SWITCH,NON PROMO
MEM_9990014913570152,TISSUE,3311 - FACIAL TISSUE,3311 - FACIAL TISSUE,NO_SWITCH,NON PROMO
MEM_9990014913663900,PERSONAL CARE,3222 - BEAUTY LIQUID SOAP,3223 - HEALTHY LIQUID SOAP,SWITCH,PROMO
MEM_9990014913911721,BISC & CONFECTIONARY,2226 - SANDWICH BISCUIT,2223 - CRACKER BISCUIT,SWITCH,PROMO
MEM_9990014913911721,HOUSE HOLD,3511 - FLOOR CLEANER,3516 - DISHWASHING CLEANER,SWITCH,PROMO
MEM_9990014913911721,PERSONAL CARE,3211 - SHAMPOO,3211 - SHAMPOO,NO_SWITCH,PROMO
MEM_9990014913963700,HOUSE HOLD,3724 - IRONING,3516 - DISHWASHING CLEANER,SWITCH,PROMO
MEM_9990014913963700,MILK & DIAPERS,2117 - GROWING UP MILK MAINSTREAM,2117 - GROWING UP MILK MAINSTREAM,NO_SWITCH,NON PROMO
MEM_9990014913963700,MILK & DIAPERS,2117 - GROWING UP MILK MAINSTREAM,2117 - GROWING UP MILK MAINSTREAM,NO_SWITCH,PROMO
MEM_9990014913967759,CHILLER,1154 - RTD TEA,1151 - RTD JUICE,SWITCH,NON PROMO
MEM_9990014913967759,HOUSE HOLD,3724 - IRONING,3615 - ELECTRIC INSECTICIDES,SWITCH,NON PROMO
MEM_9990014913967759,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990014913967759,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990014913967759,PERSONAL CARE,3211 - SHAMPOO,3222 - BEAUTY LIQUID SOAP,SWITCH,PROMO
MEM_9990014913967759,STAPLE NEED,1725 - DRESSING,1721 - CHILLI,SWITCH,PROMO
MEM_9990014914138758,STAPLE NEED,1511 - RICE,1511 - RICE,NO_SWITCH,NON PROMO
MEM_9990014914305235,PERSONAL CARE,3211 - SHAMPOO,3241 - FACIAL WASH SOAP,SWITCH,PROMO
MEM_9990014914305235,TOOTH CARE,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,SWITCH,PROMO
MEM_9990014914453052,CHILLER,2023 - TETRAPACK LIQUID MILK,1114 - ISOTONIC DRINK,SWITCH,PROMO
MEM_9990014914453052,HOUSE HOLD,3711 - POWDER DETERGENT,3623 - AEROSOL AIR FRESHENER,SWITCH,PROMO
MEM_9990014914453052,MEDICINE & BABY CARE,3132 - TELON OIL,3132 - TELON OIL,NO_SWITCH,PROMO
MEM_9990014914453052,MILK & DIAPERS,3432 - PANTS DIAPERS,3432 - PANTS DIAPERS,NO_SWITCH,PROMO
MEM_9990014914553300,BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990014914553300,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222 - COOKIES BISCUIT,NO_SWITCH,NON PROMO
MEM_9990014914553300,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222 - COOKIES BISCUIT,NO_SWITCH,PROMO
MEM_9990014914553300,CHILLER,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990014914553300,CHILLER,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990014914553300,HOUSE HOLD,3516 - DISHWASHING CLEANER,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990014914553300,MEDICINE & BABY CARE,3313 - WET TISSUE,3411 - BABY SHAMPOO,SWITCH,PROMO
MEM_9990014914553300,MILK & DIAPERS,3432 - PANTS DIAPERS,3432 - PANTS DIAPERS,NO_SWITCH,PROMO
MEM_9990014914553300,NOODLE,1912 - INSTANT NOODLE CUP,1911 - INSTANT NOODLE BAG,SWITCH,NON PROMO
MEM_9990014914553300,PERSONAL CARE,3218 - HAIR VITAMIN,3222 - BEAUTY LIQUID SOAP,SWITCH,PROMO
MEM_9990014914553300,STAPLE NEED,1915 - PASTA,1811 - CANNED MEAT,SWITCH,NON PROMO
MEM_9990014914553300,TISSUE,3311 - FACIAL TISSUE,3311 - FACIAL TISSUE,NO_SWITCH,NON PROMO
MEM_9990014914553300,TOOTH CARE,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,SWITCH,PROMO
MEM_9990014914784148,BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331 - ENROBED CHOCOLATE,NO_SWITCH,PROMO
MEM_9990014914784148,BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331 - ENROBED CHOCOLATE,NO_SWITCH,NON PROMO
MEM_9990014914784148,CHILLER,2024 - BOTTLE - CAN LIQUID MILK,2023 - TETRAPACK LIQUID MILK,SWITCH,NON PROMO
MEM_9990014914813162,CHILLER,1154 - RTD TEA,1112 - CARBONATED DRINK,SWITCH,PROMO
