SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,2.05,2.33,0.1366,993.5,1049.0,0.0559,1.71,1.89,0.1053,35916.0,40498.0,0.1276,61416.0,76541.0,0.2463,1163.0,1666.0,0.4325
1512E - OTHERS SUGAR,1512 - SUGAR,STAPLE NEED,1.02,1.05,0.0294,22.0,27.0,0.2273,1.1,1.08,-0.0182,18227.0,19206.0,0.0537,20050.0,20742.0,0.0345,40.0,75.0,0.875
1513A - FLOUR,1513 - FLOUR,STAPLE NEED,1.15,1.11,-0.0348,126.5,136.33,0.0777,1.19,1.17,-0.0168,17492.0,16808.0,-0.0391,20815.0,19665.0,-0.0552,213.0,349.0,0.6385
1513B - OTHER FLOUR,1513 - FLOUR,STAPLE NEED,1.21,1.17,-0.0331,128.0,140.67,0.099,1.17,1.16,-0.0085,12240.0,11745.0,-0.0404,14321.0,13624.0,-0.0487,218.0,365.0,0.6743
1521B - PALM COOKING OIL POUCH 900-1000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.11,1.2,0.0811,114.0,191.33,0.6783,1.16,1.37,0.181,23000.0,24531.0,0.0666,26680.0,33607.0,0.2596,196.0,418.0,1.1327
1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.67,1.69,0.012,1528.0,1892.67,0.2387,1.73,2.06,0.1908,69854.0,70684.0,0.0119,120847.0,145609.0,0.2049,1762.0,2761.0,0.567
1521F - PALM COOKING OIL BOTTLE 800-1000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.12,1.15,0.0268,215.0,159.0,-0.2605,1.29,1.32,0.0233,23540.0,24107.0,0.0241,30367.0,31821.0,0.0479,333.0,362.0,0.0871
1521G - PALM COOKING OIL BOTTLE 2L,1521 - PALM COOKING OIL,STAPLE NEED,1.49,1.44,-0.0336,357.0,386.0,0.0812,1.36,1.59,0.1691,62290.0,60135.0,-0.0346,84714.0,95615.0,0.1287,524.0,729.0,0.3912
1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,1.06,1.15,0.0849,17.0,11.33,-0.3335,1.17,1.31,0.1197,80247.0,86735.0,0.0809,93889.0,113623.0,0.2102,29.0,26.0,-0.1034
1523A - MARGARINE & BUTTER CUP 250-350G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.07,1.06,-0.0093,64.0,62.0,-0.0312,1.08,1.2,0.1111,14217.0,14692.0,0.0334,15354.0,17630.0,0.1482,118.0,155.0,0.3136
1523B - MARGARINE & BUTTER BAG 200G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.37,1.41,0.0292,302.0,363.0,0.202,1.22,1.31,0.0738,12401.0,11875.0,-0.0424,15129.0,15556.0,0.0282,496.0,829.0,0.6714
1531A - SEED & BEAN SACHET 40-90G,1531 - SEED & BEAN,STAPLE NEED,1.36,1.69,0.2426,7.0,4.33,-0.3814,1.08,1.0,-0.0741,13550.0,17323.0,0.2785,14634.0,17323.0,0.1838,13.0,13.0,0.0
1531B - SEED & BEAN BAG 100-250G,1531 - SEED & BEAN,STAPLE NEED,1.07,1.17,0.0935,14.5,11.67,-0.1952,1.21,1.25,0.0331,12010.0,13186.0,0.0979,14532.0,16482.0,0.1342,24.0,28.0,0.1667
1531C - SEED & BEAN BAG 400-1000G,1531 - SEED & BEAN,STAPLE NEED,2.0,1.33,-0.335,1.5,1.0,-0.3333,1.5,1.0,-0.3333,51467.0,24667.0,-0.5207,77200.0,24667.0,-0.6805,2.0,3.0,0.5
1532A - SUNDRIED CRACKER,1532 - SUNDRIED CRACKER,STAPLE NEED,1.12,1.0,-0.1071,8.0,6.33,-0.2088,1.14,1.12,-0.0175,9800.0,8700.0,-0.1122,11172.0,9744.0,-0.1278,14.0,17.0,0.2143
1611A - JELLY POWDER 7-35G,1611 - POWDER JELLY,STAPLE NEED,2.01,2.02,0.005,86.5,109.33,0.2639,1.12,1.3,0.1607,12851.0,12916.0,0.0051,14393.0,16791.0,0.1666,154.0,253.0,0.6429
1612A - PROCESSED PUDDING,1612 - PROCESSED PUDDING,STAPLE NEED,1.48,1.46,-0.0135,129.0,135.0,0.0465,1.19,1.23,0.0336,18383.0,18594.0,0.0115,21876.0,22871.0,0.0455,217.0,328.0,0.5115
1621A - ESSENCE 20-90G,1621 - ESSENCE,STAPLE NEED,1.05,1.12,0.0667,21.0,19.0,-0.0952,1.08,1.04,-0.037,10400.0,11088.0,0.0662,11232.0,11532.0,0.0267,39.0,55.0,0.4103
1622A - COLOURING & FLAVOURING 90G,1622 - COLOURING & FLAVOURING,STAPLE NEED,1.21,1.08,-0.1074,14.5,12.67,-0.1262,1.21,1.09,-0.0992,25662.0,26045.0,0.0149,31051.0,28389.0,-0.0857,24.0,35.0,0.4583
1623A - BAKING POWDER,1623 - BAKING POWDER,STAPLE NEED,1.25,1.19,-0.048,40.5,35.33,-0.1277,1.11,1.07,-0.036,8723.0,8508.0,-0.0246,9683.0,9104.0,-0.0598,73.0,99.0,0.3562
1624A - INSTANT CAKE,1624 - INSTANT PROCESS FOOD,STAPLE NEED,1.08,1.1,0.0185,19.0,20.33,0.07,1.15,1.17,0.0174,18603.0,19049.0,0.024,21393.0,22287.0,0.0418,33.0,52.0,0.5758
1625A - COCONUT MILK LIQUID 65-100ML,1625 - COCONUT MILK,STAPLE NEED,2.33,2.04,-0.1245,285.5,236.67,-0.171,1.3,1.43,0.1,13270.0,11552.0,-0.1295,17251.0,16519.0,-0.0424,439.0,495.0,0.1276
1625B - COCONUT MILK LIQUID 180-200ML,1625 - COCONUT MILK,STAPLE NEED,1.33,1.28,-0.0376,30.0,33.33,0.111,1.11,1.2,0.0811,26347.0,25318.0,-0.0391,29245.0,30382.0,0.0389,54.0,83.0,0.537
1625C - COCONUT MILK POWDER 20-25G,1625 - COCONUT MILK,STAPLE NEED,1.23,1.61,0.3089,44.0,43.0,-0.0227,1.09,1.28,0.1743,15824.0,15281.0,-0.0343,17248.0,19560.0,0.134,81.0,101.0,0.2469
1711A - MSG ( MONO SODIUM GLUTAMATE ) 50-150G,1711 - MSG ( MONO SODIUM GLUTAMATE ),STAPLE NEED,1.16,1.12,-0.0345,70.5,65.67,-0.0685,1.14,1.19,0.0439,6668.0,6636.0,-0.0048,7602.0,7897.0,0.0388,124.0,165.0,0.3306
1711B - MSG ( MONO SODIUM GLUTAMATE ) 250-500G,1711 - MSG ( MONO SODIUM GLUTAMATE ),STAPLE NEED,1.07,1.14,0.0654,21.0,19.33,-0.0795,1.17,1.26,0.0769,17050.0,18202.0,0.0676,19948.0,22935.0,0.1497,36.0,46.0,0.2778
1712A - SALT,1712 - SALT,STAPLE NEED,1.14,1.14,0.0,114.5,108.67,-0.0509,1.08,1.22,0.1296,11230.0,11254.0,0.0021,12128.0,13730.0,0.1321,212.0,267.0,0.2594
1713A - SPICES,1713 - SPICES,STAPLE NEED,1.22,1.28,0.0492,43.5,48.67,0.1189,1.1,1.13,0.0273,10690.0,15116.0,0.414,11759.0,17081.0,0.4526,79.0,129.0,0.6329
1714A - STOCK SOUP SACHET,1714 - STOCK SOUP,STAPLE NEED,1.28,1.32,0.0313,151.5,140.0,-0.0759,1.27,1.41,0.1102,8320.0,9048.0,0.0875,10566.0,12758.0,0.2075,238.0,298.0,0.2521
1714B - STOCK SOUP 100-250G,1714 - STOCK SOUP,STAPLE NEED,1.29,1.22,-0.0543,193.5,192.33,-0.006,1.24,1.33,0.0726,13859.0,12556.0,-0.094,17185.0,16699.0,-0.0283,313.0,434.0,0.3866
1715A - FRIED MEAL MAKER,1715 - MEAL MAKER,STAPLE NEED,1.84,1.81,-0.0163,82.5,64.33,-0.2202,1.17,1.16,-0.0085,5463.0,6460.0,0.1825,6392.0,7494.0,0.1724,141.0,166.0,0.1773
1715B - SOUP MEAL MAKER POWDER,1715 - MEAL MAKER,STAPLE NEED,1.73,2.03,0.1734,29.5,21.67,-0.2654,1.05,1.18,0.1238,6227.0,7012.0,0.1261,6538.0,8274.0,0.2655,56.0,55.0,-0.0179
1715C - SOUP MEAL MAKER PASTE,1715 - MEAL MAKER,STAPLE NEED,1.41,1.54,0.0922,100.5,57.67,-0.4262,1.1,1.13,0.0273,12671.0,13700.0,0.0812,13938.0,15481.0,0.1107,183.0,153.0,-0.1639
1715D - FRIED RICE MEAL MAKER POWDER,1715 - MEAL MAKER,STAPLE NEED,1.73,1.64,-0.052,71.5,60.67,-0.1515,1.11,1.2,0.0811,5339.0,4832.0,-0.095,5926.0,5798.0,-0.0216,129.0,152.0,0.1783
1715E - FRIED RICE MEAL MAKER PASTE,1715 - MEAL MAKER,STAPLE NEED,1.56,1.21,-0.2244,13.5,6.33,-0.5311,1.08,1.06,-0.0185,9630.0,9311.0,-0.0331,10400.0,9870.0,-0.051,25.0,18.0,-0.28
1716A - FLOUR SEASONING,1716 - FLOUR SEASONING,STAPLE NEED,1.32,1.33,0.0076,119.0,124.33,0.0448,1.2,1.26,0.05,9916.0,10002.0,0.0087,11899.0,12603.0,0.0592,199.0,297.0,0.4925
1716B - SPECIFIC FLOUR SEASONING,1716 - FLOUR SEASONING,STAPLE NEED,1.41,1.47,0.0426,173.5,171.33,-0.0125,1.19,1.28,0.0756,10788.0,11382.0,0.0551,12838.0,14569.0,0.1348,292.0,402.0,0.3767
1717A - SHRIMP PASTE,"1717 - SHRIMP PASTE, PEANUT SAUCE AND OTHER",STAPLE NEED,1.0,1.03,0.03,14.0,11.33,-0.1907,1.0,1.1,0.1,8814.0,9412.0,0.0678,8814.0,10353.0,0.1746,28.0,31.0,0.1071
1717B - PEANUT SAUCE,"1717 - SHRIMP PASTE, PEANUT SAUCE AND OTHER",STAPLE NEED,1.04,1.08,0.0385,11.5,12.0,0.0435,1.15,1.33,0.1565,10065.0,11308.0,0.1235,11575.0,15040.0,0.2994,20.0,27.0,0.35
1717C - OTHER SEASONING (TOPING),"1717 - SHRIMP PASTE, PEANUT SAUCE AND OTHER",STAPLE NEED,1.33,1.11,-0.1654,4.5,3.0,-0.3333,1.29,1.12,-0.1318,31800.0,26256.0,-0.1743,41022.0,29407.0,-0.2831,7.0,8.0,0.1429
1721A - CHILLI PET 120-200ML,1721 - CHILLI,STAPLE NEED,1.38,1.4,0.0145,172.5,160.33,-0.0706,1.09,1.11,0.0183,12026.0,12080.0,0.0045,13108.0,13409.0,0.023,317.0,432.0,0.3628
1721B - CHILLI PET & BOTTLE 235-275ML,1721 - CHILLI,STAPLE NEED,1.1,1.05,-0.0455,181.5,197.67,0.0891,1.12,1.19,0.0625,16817.0,16145.0,-0.04,18835.0,19213.0,0.0201,325.0,499.0,0.5354
1721D - CHILLI PACK,1721 - CHILLI,STAPLE NEED,1.22,1.22,0.0,34.5,39.67,0.1499,1.13,1.24,0.0973,14596.0,16787.0,0.1501,16493.0,20816.0,0.2621,61.0,96.0,0.5738
1721E - TRADITIONAL CHILLI,1721 - CHILLI,STAPLE NEED,1.09,1.05,-0.0367,53.5,37.0,-0.3084,1.06,1.07,0.0094,18694.0,18186.0,-0.0272,19816.0,19459.0,-0.018,101.0,104.0,0.0297
1721F - POWDER CHILLI,1721 - CHILLI,STAPLE NEED,1.07,1.06,-0.0093,57.5,71.67,0.2464,1.02,1.08,0.0588,14618.0,14710.0,0.0063,14910.0,15887.0,0.0655,113.0,200.0,0.7699
1721H - CHILLI PET & BOTTLE 300-400ML,1721 - CHILLI,STAPLE NEED,1.03,1.04,0.0097,105.0,89.67,-0.146,1.08,1.14,0.0556,19218.0,19757.0,0.028,20755.0,22523.0,0.0852,195.0,237.0,0.2154
1722A - TOMATO PET 130-140ML,1722 - TOMATO,STAPLE NEED,1.11,1.0,-0.0991,4.5,6.0,0.3333,1.0,1.06,0.06,9889.0,8978.0,-0.0921,9889.0,9517.0,-0.0376,9.0,17.0,0.8889
1722B - TOMATO BOTTLE 275-340ML,1722 - TOMATO,STAPLE NEED,1.07,1.03,-0.0374,69.5,70.33,0.0119,1.07,1.09,0.0187,13829.0,13355.0,-0.0343,14797.0,14557.0,-0.0162,130.0,193.0,0.4846
1722C - TOMATO SACHET,1722 - TOMATO,STAPLE NEED,1.21,1.28,0.0579,19.5,38.67,0.9831,1.22,1.35,0.1066,8828.0,8524.0,-0.0344,10770.0,11507.0,0.0684,32.0,86.0,1.6875
1722D - STEAK & PASTA SAUCE,1722 - TOMATO,STAPLE NEED,1.11,1.19,0.0721,87.0,72.33,-0.1686,1.09,1.11,0.0183,17459.0,18816.0,0.0777,19030.0,20886.0,0.0975,160.0,196.0,0.225
1723A - SOY SAUCE PET 130-250ML,1723 - SOY SAUCE,STAPLE NEED,1.17,1.13,-0.0342,146.5,193.33,0.3197,1.08,1.21,0.1204,11712.0,11569.0,-0.0122,12649.0,13998.0,0.1066,272.0,480.0,0.7647
1723B - SOY SAUCE BOTTLE 275-340ML,1723 - SOY SAUCE,STAPLE NEED,1.14,1.34,0.1754,120.0,165.0,0.375,1.12,1.31,0.1696,20172.0,22388.0,0.1099,22593.0,29328.0,0.2981,214.0,379.0,0.771
1723C - SOY SAUCE 500-600ML,1723 - SOY SAUCE,STAPLE NEED,2.62,2.72,0.0382,445.5,517.33,0.1612,1.43,1.69,0.1818,67778.0,69036.0,0.0186,96923.0,116671.0,0.2037,624.0,920.0,0.4744
1724A - LIQUID SAUCE SACHET,1724 - LIQUID SAUCE & VINEGAR,STAPLE NEED,1.06,1.05,-0.0094,9.0,7.0,-0.2222,1.0,1.05,0.05,3572.0,3605.0,0.0092,3572.0,3785.0,0.0596,18.0,20.0,0.1111
1724B - LIQUID SAUCE BOTTLE,1724 - LIQUID SAUCE & VINEGAR,STAPLE NEED,1.11,1.09,-0.018,175.5,207.0,0.1795,1.11,1.19,0.0721,19662.0,18887.0,-0.0394,21825.0,22476.0,0.0298,316.0,524.0,0.6582
1724C - VINEGAR,1724 - LIQUID SAUCE & VINEGAR,STAPLE NEED,1.03,1.05,0.0194,19.5,13.67,-0.299,1.11,1.08,-0.027,5377.0,5459.0,0.0153,5968.0,5896.0,-0.0121,35.0,38.0,0.0857
1725B - DRESSING SACHET 50-150G,1725 - DRESSING,STAPLE NEED,1.71,1.73,0.0117,94.5,102.33,0.0829,1.11,1.19,0.0721,12851.0,13300.0,0.0349,14265.0,15827.0,0.1095,171.0,258.0,0.5088
1725C - DRESSING BOTTLE,1725 - DRESSING,STAPLE NEED,1.16,1.02,-0.1207,19.0,15.67,-0.1753,1.0,1.09,0.09,40129.0,36751.0,-0.0842,40129.0,40059.0,-0.0017,38.0,43.0,0.1316
1811A - CANNED MEAT 180-200G,1811 - CANNED MEAT,STAPLE NEED,1.02,1.08,0.0588,21.0,22.0,0.0476,1.17,1.1,-0.0598,23460.0,25738.0,0.0971,27448.0,28312.0,0.0315,36.0,60.0,0.6667
1811B - CANNED MEAT 325-400G,1811 - CANNED MEAT,STAPLE NEED,1.0,1.0,0.0,3.5,4.33,0.2371,1.0,1.18,0.18,39357.0,39454.0,0.0025,39357.0,46556.0,0.1829,7.0,11.0,0.5714
1811C - CANNED MEAT SAC,1811 - CANNED MEAT,STAPLE NEED,1.26,1.22,-0.0317,34.0,28.33,-0.1668,1.55,1.44,-0.071,11393.0,11354.0,-0.0034,17659.0,16350.0,-0.0741,44.0,59.0,0.3409
1812A - CANNED SEAFOOD SARDINES 100-200G,1812 - CANNED SEAFOOD,STAPLE NEED,1.43,1.46,0.021,154.5,141.33,-0.0852,1.17,1.26,0.0769,17101.0,17796.0,0.0406,20008.0,22423.0,0.1207,265.0,337.0,0.2717
1812B - CANNED SEAFOOD SARDINES 300-500G,1812 - CANNED SEAFOOD,STAPLE NEED,1.13,1.05,-0.0708,35.5,37.67,0.0611,1.13,1.08,-0.0442,32972.0,30732.0,-0.0679,37258.0,33191.0,-0.1092,63.0,105.0,0.6667
1812D - CANNED SEAFOOD MACKEREL 300-500G,1812 - CANNED SEAFOOD,STAPLE NEED,1.0,1.06,0.06,10.0,10.33,0.033,1.0,1.07,0.07,28390.0,32455.0,0.1432,28390.0,34727.0,0.2232,20.0,29.0,0.45
1812E - CANNED SEAFOOD TUNA 100-200G,1812 - CANNED SEAFOOD,STAPLE NEED,1.45,1.06,-0.269,5.5,5.33,-0.0309,1.38,1.0,-0.2754,38373.0,28469.0,-0.2581,52955.0,28469.0,-0.4624,8.0,16.0,1.0
1814A - CANNED FRUIT,1814 - CANNED FRUIT,STAPLE NEED,1.0,1.0,0.0,0.5,0.33,-0.34,1.0,1.0,0.0,22500.0,22500.0,0.0,22500.0,22500.0,0.0,1.0,1.0,0.0
1821A - DRIED MEAT 50-125G,1821 - DRIED MEAT,STAPLE NEED,1.22,1.13,-0.0738,23.0,27.33,0.1883,1.24,1.14,-0.0806,19909.0,18622.0,-0.0646,24687.0,21229.0,-0.1401,37.0,72.0,0.9459
1915A - PASTA,1915 - PASTA,STAPLE NEED,1.21,1.22,0.0083,55.5,68.0,0.2252,1.08,1.21,0.1204,12856.0,12398.0,-0.0356,13884.0,15002.0,0.0805,103.0,168.0,0.6311
1915B - INSTANT PASTA,1915 - PASTA,STAPLE NEED,3.03,2.66,-0.1221,423.5,448.67,0.0594,1.2,1.28,0.0667,12840.0,11691.0,-0.0895,15408.0,14964.0,-0.0288,708.0,1053.0,0.4873
1921A - INSTANT SOUP,1921 - INSTANT SOUP,STAPLE NEED,1.19,1.26,0.0588,15.5,18.0,0.1613,1.0,1.2,0.2,12381.0,12963.0,0.047,12381.0,15556.0,0.2564,31.0,45.0,0.4516
1922A - INSTANT RICE,1922 - INSTANT RICE,STAPLE NEED,1.0,1.86,0.86,1.5,2.33,0.5533,1.0,1.4,0.4,134167.0,73229.0,-0.4542,134167.0,102521.0,-0.2359,3.0,5.0,0.6667
