SECTION,CATEGORY,SUBCATEGORY,BRAND,SEGMENT_VALUE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_BEFORE,SPB_AFTER,SPB_BEFORE,SPT_AFTER,SPT_BEFORE,BUYER_COUNT_GROWTH,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_GROWTH,SPT_GROWTH,SPB_GROWTH,SEGMENT_TYPE,VERSI
STAPLE NEED,1812 - CANNED SEAFOOD,1812B - CANNED SEAFOOD SARDINES 300-500G,MAYA,MEDIUM,1.12,1.14,2.67,3.5,8.0,7.0,1.0,1.0,32450.0,33029.0,32450.0,33029.0,0.1429,-0.0175,-0.2371,0.0,-0.0175,-0.0175,Packsize,V1
STAPLE NEED,1812 - CANNED SEAFOOD,1812D - CANNED SEAFOOD MACKEREL 300-500G,BOTAN,MEDIUM,1.0,1.0,3.67,2.5,11.0,5.0,1.0,1.0,42300.0,42260.0,42300.0,42260.0,1.2,0.0,0.468,0.0,0.0009,0.0009,Packsize,V1
STAPLE NEED,1812 - CANNED SEAFOOD,1812D - CANNED SEAFOOD MACKEREL 300-500G,FIESTA,MEDIUM,1.1,1.0,6.67,7.5,18.0,15.0,1.11,1.0,30014.0,23767.0,27040.0,23767.0,0.2,0.1,-0.1107,0.11,0.1377,0.2628,Packsize,V1
STAPLE NEED,1812 - CANNED SEAFOOD,1812E - CANNED SEAFOOD TUNA 100-200G,MAYA,MEDIUM,1.06,1.14,5.33,3.5,16.0,5.0,1.0,1.4,28469.0,42720.0,28469.0,30514.0,2.2,-0.0702,0.5229,-0.2857,-0.067,-0.3336,Packsize,V1
STAPLE NEED,1812 - CANNED SEAFOOD,1812E - CANNED SEAFOOD TUNA 100-200G,SUN BELL,OTHERS,,2.0,,2.0,,3.0,,1.33,,69326.0,,52125.0,,,,,,,Packsize,V1
STAPLE NEED,1814 - CANNED FRUIT,1814A - CANNED FRUIT,SUNPRIDE,OTHERS,1.0,1.0,0.33,0.5,1.0,1.0,1.0,1.0,22500.0,22500.0,22500.0,22500.0,0.0,0.0,-0.34,0.0,0.0,0.0,Packsize,V1
STAPLE NEED,1821 - DRIED MEAT,1821A - DRIED MEAT 50-125G,ALFAMART,MEDIUM,1.13,1.22,26.0,23.0,69.0,37.0,1.13,1.24,20746.0,24687.0,18359.0,19909.0,0.8649,-0.0738,0.1304,-0.0887,-0.0779,-0.1596,Packsize,V1
STAPLE NEED,1821 - DRIED MEAT,1821A - DRIED MEAT 50-125G,GARSA,OTHERS,1.25,,1.33,,3.0,,1.33,,31588.0,,23750.0,,,,,,,,Packsize,V1
STAPLE NEED,1915 - PASTA,1915A - PASTA,LA FONTE,BIG,1.21,1.21,65.67,51.5,163.0,97.0,1.21,1.06,14597.0,12831.0,12064.0,12105.0,0.6804,0.0,0.2751,0.1415,-0.0034,0.1376,Packsize,V1
STAPLE NEED,1915 - PASTA,1915A - PASTA,LA FONTE,OTHERS,1.0,1.0,0.33,0.5,1.0,1.0,1.0,1.0,22700.0,22700.0,22700.0,22700.0,0.0,0.0,-0.34,0.0,0.0,0.0,Packsize,V1
STAPLE NEED,1915 - PASTA,1915A - PASTA,MAKARONIKU,OTHERS,1.2,1.0,1.67,2.0,5.0,3.0,1.0,1.33,15700.0,17157.0,15700.0,12900.0,0.6667,0.2,-0.165,-0.2481,0.2171,-0.0849,Packsize,V1
STAPLE NEED,1915 - PASTA,1915A - PASTA,SAN REMO,OTHERS,2.0,1.33,0.33,1.5,1.0,3.0,1.0,1.0,51400.0,35300.0,51400.0,35300.0,-0.6667,0.5038,-0.78,0.0,0.4561,0.4561,Packsize,V1
STAPLE NEED,1915 - PASTA,1915B - INSTANT PASTA,ALFAMART,MEDIUM,,1.0,,0.5,,1.0,,1.0,,15500.0,,15500.0,,,,,,,Packsize,V1
STAPLE NEED,1915 - PASTA,1915B - INSTANT PASTA,GREEN VALLEY,OTHERS,2.0,1.5,0.67,1.0,2.0,1.0,1.0,2.0,61700.0,85500.0,61700.0,42750.0,1.0,0.3333,-0.33,-0.5,0.4433,-0.2784,Packsize,V1
STAPLE NEED,1915 - PASTA,1915B - INSTANT PASTA,LA FONTE,MEDIUM,1.55,1.63,19.33,19.0,49.0,33.0,1.18,1.15,13843.0,14112.0,11731.0,12271.0,0.4848,-0.0491,0.0174,0.0261,-0.044,-0.0191,Packsize,V1
STAPLE NEED,1915 - PASTA,1915B - INSTANT PASTA,LA FONTE,OTHERS,1.27,2.0,3.67,1.0,11.0,2.0,1.0,1.0,21727.0,35800.0,21727.0,35800.0,4.5,-0.365,2.67,0.0,-0.3931,-0.3931,Packsize,V1
STAPLE NEED,1915 - PASTA,1915B - INSTANT PASTA,LA FONTE,SMALL,1.7,1.74,23.33,15.5,56.0,26.0,1.25,1.19,13534.0,12975.0,10827.0,10903.0,1.1538,-0.023,0.5052,0.0504,-0.007,0.0431,Packsize,V1
STAPLE NEED,1915 - PASTA,1915B - INSTANT PASTA,MAMA SUKA,MEDIUM,1.0,1.04,6.67,14.0,19.0,27.0,1.05,1.04,20732.0,20793.0,19745.0,19993.0,-0.2963,-0.0385,-0.5236,0.0096,-0.0124,-0.0029,Packsize,V1
STAPLE NEED,1915 - PASTA,1915B - INSTANT PASTA,MUJIGAE,MEDIUM,1.12,1.1,11.33,10.0,32.0,19.0,1.06,1.05,25359.0,24754.0,23924.0,23575.0,0.6842,0.0182,0.133,0.0095,0.0148,0.0244,Packsize,V1
STAPLE NEED,1915 - PASTA,1915B - INSTANT PASTA,OMMASON,MEDIUM,1.0,1.0,1.0,0.5,3.0,1.0,1.0,1.0,14900.0,14900.0,14900.0,14900.0,2.0,0.0,1.0,0.0,0.0,0.0,Packsize,V1
STAPLE NEED,1915 - PASTA,1915B - INSTANT PASTA,POP SPAGETI,MEDIUM,1.98,,92.33,,246.0,,1.13,,7839.0,,6937.0,,,,,,,,Packsize,V1
STAPLE NEED,1915 - PASTA,1915B - INSTANT PASTA,SAN REMO,OTHERS,1.0,1.0,0.33,0.5,1.0,1.0,1.0,1.0,27000.0,27000.0,27000.0,27000.0,0.0,0.0,-0.34,0.0,0.0,0.0,Packsize,V1
STAPLE NEED,1915 - PASTA,1915B - INSTANT PASTA,WONHAE,MEDIUM,1.41,1.25,32.0,12.0,91.0,22.0,1.05,1.09,15504.0,14306.0,14766.0,13125.0,3.1364,0.128,1.6667,-0.0367,0.125,0.0837,Packsize,V1
STAPLE NEED,1915 - PASTA,1915B - INSTANT PASTA,WOW,MEDIUM,2.96,3.29,292.67,358.5,697.0,606.0,1.26,1.18,13370.0,14005.0,10611.0,11869.0,0.1502,-0.1003,-0.1836,0.0678,-0.106,-0.0453,Packsize,V1
STAPLE NEED,1921 - INSTANT SOUP,1921A - INSTANT SOUP,MAMA SUKA,MEDIUM,1.07,1.21,9.0,7.0,26.0,14.0,1.04,1.0,11248.0,12000.0,10815.0,12000.0,0.8571,-0.1157,0.2857,0.04,-0.0988,-0.0627,Packsize,V1
STAPLE NEED,1921 - INSTANT SOUP,1921A - INSTANT SOUP,MAMA SUKA,OTHERS,1.43,1.0,2.33,1.0,3.0,2.0,2.33,1.0,29624.0,8900.0,12714.0,8900.0,0.5,0.43,1.33,1.33,0.4285,2.3285,Packsize,V1
STAPLE NEED,1921 - INSTANT SOUP,1921A - INSTANT SOUP,ROYCO,MEDIUM,1.16,1.12,8.33,8.0,24.0,16.0,1.04,1.0,13270.0,12375.0,12760.0,12375.0,0.5,0.0357,0.0413,0.04,0.0311,0.0723,Packsize,V1
STAPLE NEED,1922 - INSTANT RICE,1922A - INSTANT RICE,FLIMRICE,OTHERS,1.0,,0.33,,1.0,,1.0,,214400.0,,214400.0,,,,,,,,Packsize,V1
STAPLE NEED,1922 - INSTANT RICE,1922A - INSTANT RICE,FUKUMI,OTHERS,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,61900.0,195000.0,61900.0,195000.0,0.5,0.0,0.0,0.0,-0.6826,-0.6826,Packsize,V1
STAPLE NEED,1922 - INSTANT RICE,1922A - INSTANT RICE,KONGBAP,OTHERS,2.25,1.0,1.33,0.5,3.0,1.0,1.33,1.0,37406.0,12500.0,28125.0,12500.0,2.0,1.25,1.66,0.33,1.25,1.9925,Packsize,V1
BISC & CONFECTIONARY,2221 - CAN BISCUIT,2221A - CAN BISCUIT,ALFAMART,SINGLE PACK,1.05,1.03,42.67,43.0,104.0,76.0,1.23,1.13,39729.0,36031.0,32300.0,31886.0,0.3684,0.0194,-0.0077,0.0885,0.013,0.1026,Isi Kemasan,V1
BISC & CONFECTIONARY,2221 - CAN BISCUIT,2221A - CAN BISCUIT,KHONG GUAN,OTHERS,,1.0,,0.5,,1.0,,1.0,,36500.0,,36500.0,,,,,,,Isi Kemasan,V1
BISC & CONFECTIONARY,2221 - CAN BISCUIT,2221A - CAN BISCUIT,KHONG GUAN,SINGLE PACK,1.03,1.06,50.33,45.0,136.0,83.0,1.11,1.08,96195.0,101642.0,86662.0,94113.0,0.6386,-0.0283,0.1184,0.0278,-0.0792,-0.0536,Isi Kemasan,V1
BISC & CONFECTIONARY,2221 - CAN BISCUIT,2221A - CAN BISCUIT,MONDE,SINGLE PACK,1.02,1.0,18.33,24.5,55.0,49.0,1.0,1.0,81116.0,79716.0,81116.0,79716.0,0.1224,0.02,-0.2518,0.0,0.0176,0.0176,Isi Kemasan,V1
BISC & CONFECTIONARY,2221 - CAN BISCUIT,2221A - CAN BISCUIT,NISSIN,SINGLE PACK,1.02,1.02,17.33,20.0,45.0,37.0,1.16,1.08,61362.0,57454.0,52898.0,53198.0,0.2162,0.0,-0.1335,0.0741,-0.0056,0.068,Isi Kemasan,V1
BISC & CONFECTIONARY,2221 - CAN BISCUIT,2221A - CAN BISCUIT,TANGO,SINGLE PACK,1.04,1.14,28.33,7.0,84.0,14.0,1.01,1.0,29213.0,31757.0,28924.0,31757.0,5.0,-0.0877,3.0471,0.01,-0.0892,-0.0801,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222A - COOKIES BISCUIT 15-30G,BISKUAT,SINGLE PACK,1.23,,73.33,,204.0,,1.08,,8132.0,,7530.0,,,,,,,,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,CHOCOLITO,MULTI PACK,1.46,1.78,170.0,241.5,431.0,418.0,1.18,1.16,10602.0,12606.0,8985.0,10867.0,0.0311,-0.1798,-0.2961,0.0172,-0.1732,-0.159,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,HELLO PANDA,SINGLE PACK,1.64,1.68,579.33,503.0,1483.0,892.0,1.17,1.13,17750.0,17878.0,15171.0,15821.0,0.6626,-0.0238,0.1517,0.0354,-0.0411,-0.0072,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,LEMONILO,SINGLE PACK,1.31,1.27,590.33,534.0,1481.0,923.0,1.2,1.16,21660.0,20397.0,18050.0,17584.0,0.6046,0.0315,0.1055,0.0345,0.0265,0.0619,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,LOTTE,OTHERS,1.79,1.59,6.33,8.5,17.0,15.0,1.12,1.13,16211.0,16212.0,14474.0,14347.0,0.1333,0.1258,-0.2553,-0.0088,0.0089,-0.0001,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,LOTTE,SINGLE PACK,1.39,1.34,124.67,191.0,311.0,312.0,1.2,1.22,15419.0,15351.0,12849.0,12583.0,-0.0032,0.0373,-0.3473,-0.0164,0.0211,0.0044,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,MONDE,OTHERS,1.71,1.62,4.67,4.0,14.0,8.0,1.0,1.0,13179.0,13062.0,13179.0,13062.0,0.75,0.0556,0.1675,0.0,0.009,0.009,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,PAROTI,SINGLE PACK,1.18,1.12,298.67,277.5,782.0,495.0,1.15,1.12,14399.0,13077.0,12521.0,11676.0,0.5798,0.0536,0.0763,0.0268,0.0724,0.1011,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,DILAN,SINGLE PACK,1.2,,5.0,,15.0,,1.0,,11400.0,,11400.0,,,,,,,,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,GOOD TIME,SINGLE PACK,1.32,1.35,987.67,1154.5,2471.0,1975.0,1.2,1.17,15976.0,15563.0,13313.0,13302.0,0.2511,-0.0222,-0.1445,0.0256,0.0008,0.0265,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,MONDE,OTHERS,1.4,1.57,10.0,3.5,26.0,7.0,1.15,1.0,19159.0,18700.0,16660.0,18700.0,2.7143,-0.1083,1.8571,0.15,-0.1091,0.0245,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,MONDE,SINGLE PACK,1.14,1.11,83.0,66.0,218.0,117.0,1.14,1.13,18723.0,18009.0,16424.0,15937.0,0.8632,0.027,0.2576,0.0088,0.0306,0.0396,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,NEXTAR,OTHERS,1.14,1.0,2.33,0.5,6.0,1.0,1.17,1.0,12703.0,9500.0,10857.0,9500.0,5.0,0.14,3.66,0.17,0.1428,0.3372,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,NEXTAR,SINGLE PACK,1.35,1.2,245.0,246.0,597.0,423.0,1.23,1.16,15781.0,13210.0,12830.0,11388.0,0.4113,0.125,-0.0041,0.0603,0.1266,0.1946,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,NISSIN,SINGLE PACK,1.17,1.15,674.33,690.0,1549.0,1103.0,1.31,1.25,17686.0,16506.0,13501.0,13205.0,0.4044,0.0174,-0.0227,0.048,0.0224,0.0715,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,ROMA,SINGLE PACK,1.05,1.11,74.67,65.5,210.0,124.0,1.07,1.06,12285.0,12797.0,11481.0,12073.0,0.6935,-0.0541,0.14,0.0094,-0.049,-0.04,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,TROPICANA,OTHERS,1.11,1.43,3.0,3.5,8.0,7.0,1.12,1.0,33600.0,39286.0,30000.0,39286.0,0.1429,-0.2238,-0.1429,0.12,-0.2364,-0.1447,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,BISKITOP,OTHERS,1.0,,1.0,,3.0,,1.0,,13900.0,,13900.0,,,,,,,,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,BISKUAT,SINGLE PACK,1.17,1.19,563.67,386.5,1411.0,664.0,1.2,1.16,13841.0,13616.0,11534.0,11738.0,1.125,-0.0168,0.4584,0.0345,-0.0174,0.0165,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,KHONG GUAN,OTHERS,1.0,1.0,1.0,0.5,3.0,1.0,1.0,1.0,12900.0,12900.0,12900.0,12900.0,2.0,0.0,1.0,0.0,0.0,0.0,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,KOKOLA,SINGLE PACK,1.11,1.09,111.0,169.5,289.0,289.0,1.15,1.17,13424.0,13291.0,11673.0,11360.0,0.0,0.0183,-0.3451,-0.0171,0.0276,0.01,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,MONDE,OTHERS,1.18,1.27,13.33,13.0,36.0,24.0,1.11,1.08,20335.0,23535.0,18320.0,21792.0,0.5,-0.0709,0.0254,0.0278,-0.1593,-0.136,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,MONDE,SINGLE PACK,1.11,1.08,277.0,259.5,690.0,455.0,1.2,1.14,18802.0,18004.0,15668.0,15793.0,0.5165,0.0278,0.0674,0.0526,-0.0079,0.0443,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,NISSIN,SINGLE PACK,1.11,1.1,298.67,259.5,771.0,451.0,1.16,1.15,14539.0,14202.0,12534.0,12350.0,0.7095,0.0091,0.1509,0.0087,0.0149,0.0237,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,UNIBIS,SINGLE PACK,1.35,1.26,47.0,70.5,117.0,112.0,1.21,1.26,21822.0,21283.0,18035.0,16891.0,0.0446,0.0714,-0.3333,-0.0397,0.0677,0.0253,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222E - COOKIES BISCUIT 250-300G,KHONG GUAN,SINGLE PACK,1.12,1.04,40.33,46.5,107.0,89.0,1.13,1.04,27370.0,22729.0,24221.0,21855.0,0.2022,0.0769,-0.1327,0.0865,0.1083,0.2042,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222E - COOKIES BISCUIT 250-300G,NISSIN,SINGLE PACK,1.13,1.05,73.67,55.5,210.0,104.0,1.05,1.07,14475.0,13448.0,13786.0,12568.0,1.0192,0.0762,0.3274,-0.0187,0.0969,0.0764,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222E - COOKIES BISCUIT 250-300G,ROMA,FRESH PACK,1.13,1.12,137.67,96.0,357.0,170.0,1.16,1.13,12610.0,12352.0,10871.0,10931.0,1.1,0.0089,0.4341,0.0265,-0.0055,0.0209,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222E - COOKIES BISCUIT 250-300G,ROMA,SINGLE PACK,1.18,1.1,531.0,516.5,1281.0,866.0,1.24,1.19,19851.0,17760.0,16009.0,14924.0,0.4792,0.0727,0.0281,0.042,0.0727,0.1177,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,7+,SINGLE PACK,1.62,1.78,66.0,57.5,180.0,105.0,1.1,1.1,16721.0,18442.0,15201.0,16765.0,0.7143,-0.0899,0.1478,0.0,-0.0933,-0.0933,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,DIABETASOL,OTHERS,1.0,1.2,3.0,2.5,7.0,5.0,1.29,1.0,26215.0,24060.0,20322.0,24060.0,0.4,-0.1667,0.2,0.29,-0.1554,0.0896,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,FITBAR,SINGLE PACK,3.03,2.2,670.33,402.5,1581.0,679.0,1.27,1.19,22398.0,15284.0,17636.0,12844.0,1.3284,0.3773,0.6654,0.0672,0.3731,0.4655,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,KOKO KRUNCH,SINGLE PACK,,1.0,,1.5,,3.0,,1.0,,4167.0,,4167.0,,,,,,,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,L-MEN,SINGLE PACK,1.46,1.52,34.33,26.0,88.0,49.0,1.17,1.06,23592.0,21134.0,20164.0,19938.0,0.7959,-0.0395,0.3204,0.1038,0.0113,0.1163,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,MILO,SINGLE PACK,1.26,1.29,30.67,24.0,90.0,39.0,1.02,1.23,11454.0,14093.0,11229.0,11458.0,1.3077,-0.0233,0.2779,-0.1707,-0.02,-0.1873,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,NARAYA,SINGLE PACK,1.09,1.16,73.0,73.5,191.0,124.0,1.15,1.19,21760.0,23760.0,18922.0,19966.0,0.5403,-0.0603,-0.0068,-0.0336,-0.0523,-0.0842,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,OATBIT,OTHERS,1.49,1.55,23.33,25.5,58.0,49.0,1.21,1.04,15959.0,13004.0,13189.0,12504.0,0.1837,-0.0387,-0.0851,0.1635,0.0548,0.2272,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,OATSIDE,OTHERS,3.58,5.14,38.0,7.0,102.0,14.0,1.12,1.0,24204.0,30857.0,21611.0,30857.0,6.2857,-0.3035,4.4286,0.12,-0.2996,-0.2156,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,SOY JOY,SINGLE PACK,1.68,2.2,139.67,169.0,349.0,297.0,1.2,1.14,21227.0,26382.0,17689.0,23142.0,0.1751,-0.2364,-0.1736,0.0526,-0.2356,-0.1954,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,TROPICANA,SINGLE PACK,1.79,1.59,190.0,220.5,486.0,381.0,1.17,1.16,13696.0,11969.0,11706.0,10318.0,0.2756,0.1258,-0.1383,0.0086,0.1345,0.1443,Isi Kemasan,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,WRP,OTHERS,,1.0,,2.5,,5.0,,1.0,,9500.0,,9500.0,,,,,,,Isi Kemasan,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223A - CRACKER BISCUIT 10-30G,TINI WINI BITI,SINGLE PACK,1.37,1.53,77.33,117.0,207.0,211.0,1.12,1.11,5833.0,6402.0,5208.0,5768.0,-0.019,-0.1046,-0.3391,0.009,-0.0971,-0.0889,Isi Kemasan,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,BISKIES,SINGLE PACK,1.19,1.25,85.67,93.5,235.0,170.0,1.09,1.1,8972.0,9523.0,8231.0,8657.0,0.3824,-0.048,-0.0837,-0.0091,-0.0492,-0.0579,Isi Kemasan,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,BRIO,SINGLE PACK,1.18,1.13,272.67,218.5,718.0,399.0,1.14,1.1,8040.0,7447.0,7053.0,6770.0,0.7995,0.0442,0.2479,0.0364,0.0418,0.0796,Isi Kemasan,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,KONGBAP,OTHERS,1.0,,3.0,,9.0,,1.0,,11656.0,,11656.0,,,,,,,,Isi Kemasan,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,OOPS,OTHERS,2.92,2.71,8.0,7.0,23.0,12.0,1.04,1.17,14620.0,16396.0,14058.0,14014.0,0.9167,0.0775,0.1429,-0.1111,0.0031,-0.1083,Isi Kemasan,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,RITZ,SINGLE PACK,1.24,1.25,817.0,638.5,1853.0,1044.0,1.32,1.22,16004.0,14819.0,12124.0,12147.0,0.7749,-0.008,0.2796,0.082,-0.0019,0.08,Isi Kemasan,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,ROMA,SINGLE PACK,1.19,1.17,337.0,382.5,816.0,662.0,1.24,1.16,14766.0,13542.0,11908.0,11674.0,0.2326,0.0171,-0.119,0.069,0.02,0.0904,Isi Kemasan,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,TINI WINI BITI,SINGLE PACK,1.19,1.22,217.33,227.5,558.0,390.0,1.17,1.17,10477.0,9696.0,8955.0,8287.0,0.4308,-0.0246,-0.0447,0.0,0.0806,0.0805,Isi Kemasan,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,TRICKS,SINGLE PACK,1.0,1.11,3.67,37.5,11.0,69.0,1.0,1.09,7264.0,8671.0,7264.0,7955.0,-0.8406,-0.0991,-0.9021,-0.0826,-0.0869,-0.1623,Isi Kemasan,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223C - CRACKER BISCUIT 100-180G,AIM,SINGLE PACK,1.02,1.01,54.0,54.0,151.0,103.0,1.07,1.05,15718.0,14758.0,14690.0,14055.0,0.466,0.0099,0.0,0.019,0.0452,0.065,Isi Kemasan,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223C - CRACKER BISCUIT 100-180G,BRIO,SINGLE PACK,1.13,1.14,170.67,134.5,421.0,222.0,1.22,1.21,13757.0,13749.0,11276.0,11363.0,0.8964,-0.0088,0.2689,0.0083,-0.0077,0.0006,Isi Kemasan,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223C - CRACKER BISCUIT 100-180G,GERY,SINGLE PACK,1.17,1.16,226.67,231.0,582.0,395.0,1.17,1.17,12136.0,11980.0,10373.0,10239.0,0.4734,0.0086,-0.0187,0.0,0.0131,0.013,Isi Kemasan,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223C - CRACKER BISCUIT 100-180G,KHONG GUAN,SINGLE PACK,1.43,1.03,37.33,33.5,111.0,65.0,1.01,1.03,14432.0,10168.0,14289.0,9872.0,0.7077,0.3883,0.1143,-0.0194,0.4474,0.4194,Isi Kemasan,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223C - CRACKER BISCUIT 100-180G,KOKOLA,SINGLE PACK,1.44,1.07,56.0,94.0,142.0,169.0,1.18,1.11,14343.0,9971.0,12155.0,8983.0,-0.1598,0.3458,-0.4043,0.0631,0.3531,0.4385,Isi Kemasan,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223C - CRACKER BISCUIT 100-180G,NISSIN,OTHERS,1.62,1.73,10.67,11.0,27.0,22.0,1.19,1.0,13536.0,12477.0,11375.0,12477.0,0.2273,-0.0636,-0.03,0.19,-0.0883,0.0849,Isi Kemasan,V1
